,assetid,date,signal
1689129,2028472,2016-05-16,-1
1689130,2028472,2016-05-16,-1
1689131,2028472,2016-05-16,-1
1689132,2028472,2016-05-16,-1
1689133,2028472,2016-05-16,-1
1689154,2029076,2016-02-17,-1
1689155,2029076,2016-02-17,-1
1689156,2029076,2016-02-17,-1
1689157,2029076,2016-02-17,-1
1689158,2029076,2016-02-17,-1
1689159,2029076,2016-05-04,-1
1689160,2029076,2016-05-04,-1
1689161,2029076,2016-05-04,-1
1689162,2029076,2016-05-04,-1
1689163,2029076,2016-08-03,-1
1689164,2029076,2016-08-03,-1
1689165,2029076,2016-08-03,-1
1689166,2029076,2016-08-03,-1
1689167,2029076,2016-08-03,-1
1689168,2029076,2016-08-03,-1
1689169,2029076,2016-11-02,-1
1689170,2029076,2016-11-02,-1
1689171,2029076,2016-11-02,-1
1689172,2029076,2016-11-02,-1
1689247,2029077,2016-05-04,-1
1689248,2029077,2016-05-04,-1
1689249,2029077,2016-05-04,-1
1689250,2029077,2016-05-23,-1
1689251,2029077,2016-08-02,-1
1689252,2029077,2016-08-02,-1
1689253,2029077,2016-08-02,-1
1689254,2029077,2016-11-02,-1
1689255,2029077,2016-11-02,-1
1689256,2029077,2016-11-02,-1
1689257,2029077,2016-11-02,-1
1689438,2032715,2016-05-06,1
1689439,2032715,2016-05-10,1
1689440,2032715,2016-05-10,1
1689441,2032715,2016-05-10,1
1689442,2032715,2016-05-10,1
1689443,2032715,2016-05-10,1
1689444,2032715,2016-05-10,1
1689445,2032715,2016-05-10,-1
1689446,2032715,2016-05-10,-1
1689447,2032715,2016-05-10,-1
1689448,2032715,2016-05-10,-1
1689449,2032715,2016-05-10,-1
1689450,2032715,2016-06-02,-1
1689451,2032715,2016-06-02,-1
1689452,2032715,2016-06-02,1
1689453,2032715,2016-06-02,-1
1689454,2032715,2016-06-02,-1
1689455,2032715,2016-06-02,1
1689456,2032715,2016-06-02,1
1689457,2032715,2016-06-02,1
1689458,2032715,2016-09-08,1
1689459,2032715,2016-09-08,1
1689460,2032715,2016-09-08,1
1689461,2032715,2016-09-08,1
1689462,2032715,2016-09-08,-1
1689463,2032715,2016-09-08,-1
1689464,2032715,2016-09-08,1
1689465,2032715,2016-09-08,-1
1689466,2032715,2016-09-08,-1
1689467,2032715,2016-09-08,-1
1689468,2032715,2016-12-15,1
1689469,2032715,2016-12-15,-1
1689470,2032715,2016-12-15,-1
1689471,2032715,2016-12-15,-1
1689472,2032715,2016-12-15,1
1689473,2032715,2016-12-15,-1
1689474,2032715,2016-12-15,-1
1689475,2032715,2016-12-15,-1
1689476,2032715,2016-12-15,1
1689477,2032715,2016-12-15,1
1689478,2032715,2016-12-15,1
1689479,2032715,2016-12-15,1
1689646,2032716,2016-05-12,-1
1689647,2032716,2016-05-12,-1
1689648,2032716,2016-08-09,-1
1689649,2032716,2016-08-09,-1
1689650,2032716,2016-11-03,-1
1689651,2032716,2016-11-03,-1
1689768,2033627,2016-02-23,-1
1689769,2033627,2016-02-23,-1
1689770,2033627,2016-02-23,-1
1689771,2033627,2016-02-23,-1
1689772,2033627,2016-02-23,-1
1689773,2033627,2016-05-03,-1
1689774,2033627,2016-05-03,-1
1689775,2033627,2016-05-03,-1
1689776,2033627,2016-05-03,-1
1689777,2033627,2016-05-03,-1
1689778,2033627,2016-05-04,-1
1689779,2033627,2016-05-12,-1
1689780,2033627,2016-08-02,-1
1689781,2033627,2016-08-02,-1
1689782,2033627,2016-08-02,-1
1689783,2033627,2016-11-01,-1
1689784,2033627,2016-11-01,-1
1689785,2033627,2016-11-01,-1
1689786,2033627,2016-11-01,-1
1689787,2033627,2016-11-01,-1
1689788,2033627,2016-11-01,-1
1689789,2033627,2016-11-02,-1
1689889,2034392,2016-01-07,-1
1689890,2034392,2016-02-12,-1
1689891,2034392,2016-02-12,-1
1689892,2034392,2016-05-13,-1
1689893,2034392,2016-05-13,-1
1689894,2034392,2016-08-01,-1
1689895,2034392,2016-08-12,-1
1689896,2034392,2016-12-14,-1
1689897,2034392,2016-12-14,-1
1689945,2034439,2016-01-27,-1
1689946,2034439,2016-01-27,-1
1689947,2034439,2016-01-27,-1
1689948,2034439,2016-01-27,-1
1689949,2034439,2016-03-24,-1
1689950,2034439,2016-04-06,-1
1689951,2034439,2016-04-06,-1
1689952,2034439,2016-04-06,-1
1689953,2034439,2016-04-06,-1
1689954,2034439,2016-06-29,-1
1689955,2034439,2016-06-29,-1
1689956,2034439,2016-06-29,-1
1689957,2034439,2016-06-29,-1
1689958,2034439,2016-09-20,-1
1689959,2034439,2016-09-20,-1
1689960,2034439,2016-09-20,-1
1689961,2034439,2016-09-20,-1
1689962,2034439,2016-09-22,-1
1689999,2034834,2016-03-08,-1
1690000,2034834,2016-03-08,-1
1690001,2034834,2016-05-02,-1
1690002,2034834,2016-05-02,-1
1690003,2034834,2016-08-03,-1
1690004,2034834,2016-08-03,-1
1690005,2034834,2016-09-06,-1
1690006,2034834,2016-11-02,-1
1690007,2034834,2016-11-02,-1
1690065,2035069,2016-03-02,-1
1690066,2035069,2016-03-02,-1
1690067,2035069,2016-03-02,-1
1690068,2035069,2016-05-09,-1
1690069,2035069,2016-05-09,-1
1690070,2035069,2016-05-09,-1
1690071,2035069,2016-08-04,-1
1690072,2035069,2016-08-04,-1
1690073,2035069,2016-08-04,-1
1690074,2035069,2016-11-03,-1
1690075,2035069,2016-11-03,-1
1690076,2035069,2016-11-03,-1
1690150,2045304,2016-03-31,-1
1690151,2045304,2016-04-21,-1
1690152,2045304,2016-06-29,-1
1690153,2045304,2016-09-29,-1
1690177,2045306,2016-03-08,-1
1690178,2045306,2016-03-08,-1
1690179,2045306,2016-05-10,-1
1690180,2045306,2016-05-10,-1
1690181,2045306,2016-06-15,-1
1690182,2045306,2016-08-09,-1
1690183,2045306,2016-08-09,-1
1690184,2045306,2016-08-09,-1
1690185,2045306,2016-11-10,-1
1690186,2045306,2016-11-10,-1
1690187,2045306,2016-11-10,-1
1690188,2045306,2016-11-10,-1
1690189,2045306,2016-11-10,-1
1690291,2045307,2016-03-30,-1
1690292,2045307,2016-03-30,-1
1690293,2045307,2016-05-12,-1
1690294,2045307,2016-05-12,-1
1690295,2045307,2016-08-09,-1
1690296,2045307,2016-08-09,-1
1690297,2045307,2016-10-24,-1
1690298,2045307,2016-10-24,-1
1690390,2045718,2016-03-18,-1
1690391,2045718,2016-05-12,-1
1690392,2045718,2016-08-11,-1
1690393,2045718,2016-11-10,-1
1690436,2045719,2016-03-10,-1
1690437,2045719,2016-03-10,-1
1690438,2045719,2016-03-10,-1
1690439,2045719,2016-05-12,-1
1690440,2045719,2016-05-12,-1
1690441,2045719,2016-08-10,-1
1690442,2045719,2016-08-10,-1
1690443,2045719,2016-11-09,-1
1690444,2045719,2016-11-09,-1
1690506,2046373,2016-02-09,-1
1690507,2046373,2016-02-09,-1
1690508,2046373,2016-02-09,-1
1690509,2046373,2016-05-03,-1
1690510,2046373,2016-05-03,-1
1690511,2046373,2016-06-28,-1
1690512,2046373,2016-08-02,-1
1690513,2046373,2016-08-02,-1
1690514,2046373,2016-08-02,-1
1690515,2046373,2016-11-09,-1
1690516,2046373,2016-11-09,-1
1690517,2046373,2016-11-09,-1
1690578,2046654,2016-09-08,-1
1690579,2046654,2016-09-08,-1
1690580,2046654,2016-09-08,-1
1690581,2046654,2016-09-08,-1
1690582,2046654,2016-11-22,-1
1690583,2046654,2016-11-22,-1
1690584,2046654,2016-11-22,-1
1690585,2046654,2016-11-22,-1
1690687,2046917,2016-01-05,-1
1690688,2046917,2016-03-11,-1
1690689,2046917,2016-03-11,-1
1690690,2046917,2016-05-10,-1
1690691,2046917,2016-05-10,-1
1690692,2046917,2016-08-09,-1
1690693,2046917,2016-08-09,-1
1690694,2046917,2016-09-06,-1
1690695,2046917,2016-11-10,-1
1690696,2046917,2016-11-10,-1
1690742,2046918,2016-03-21,-1
1690743,2046918,2016-05-09,-1
1690744,2046918,2016-08-08,-1
1690745,2046918,2016-08-08,-1
1690746,2046918,2016-11-07,-1
1690747,2046918,2016-11-07,-1
1690788,2046968,2016-03-07,-1
1690789,2046968,2016-03-07,-1
1690790,2046968,2016-03-07,-1
1690791,2046968,2016-05-09,-1
1690792,2046968,2016-05-09,-1
1690793,2046968,2016-05-09,-1
1690794,2046968,2016-08-08,-1
1690795,2046968,2016-08-08,-1
1690796,2046968,2016-08-08,-1
1690797,2046968,2016-10-10,-1
1690798,2046968,2016-10-24,-1
1690799,2046968,2016-11-07,-1
1690800,2046968,2016-11-07,-1
1690801,2046968,2016-11-07,-1
1690900,2049741,2016-01-27,-1
1690901,2049741,2016-05-24,-1
1690902,2049741,2016-05-24,-1
1690903,2049741,2016-07-25,-1
1690904,2049741,2016-07-25,-1
1690905,2049741,2016-10-26,-1
1690906,2049741,2016-10-26,-1
1690922,2049899,2016-03-02,-1
1690923,2049899,2016-03-02,-1
1690924,2049899,2016-05-11,-1
1690925,2049899,2016-05-11,-1
1690926,2049899,2016-08-10,-1
1690927,2049899,2016-08-10,-1
1690928,2049899,2016-11-09,-1
1690929,2049899,2016-11-09,-1
1690941,2050079,2016-02-29,-1
1690942,2050079,2016-02-29,-1
1690943,2050079,2016-02-29,-1
1690944,2050079,2016-02-29,-1
1690945,2050079,2016-05-25,-1
1690946,2050079,2016-05-25,-1
1690947,2050079,2016-05-25,-1
1690948,2050079,2016-05-25,-1
1690949,2050079,2016-09-14,-1
1690950,2050079,2016-09-14,-1
1690951,2050079,2016-09-14,-1
1690995,2050254,2016-01-28,-1
1690996,2050254,2016-01-28,-1
1690997,2050254,2016-01-28,-1
1690998,2050254,2016-04-25,-1
1690999,2050254,2016-04-25,-1
1691000,2050254,2016-04-25,-1
1691001,2050254,2016-07-25,-1
1691002,2050254,2016-07-25,-1
1691003,2050254,2016-07-25,-1
1691004,2050254,2016-10-31,-1
1691005,2050254,2016-10-31,-1
1691006,2050254,2016-10-31,-1
1691029,2050259,2016-08-09,-1
1691030,2050259,2016-11-10,-1
1691031,2050259,2016-11-10,-1
1691032,2050259,2016-11-10,-1
1691060,2050267,2016-03-17,-1
1691061,2050267,2016-03-17,-1
1691062,2050267,2016-03-17,-1
1691063,2050267,2016-03-17,-1
1691064,2050267,2016-03-17,-1
1691065,2050267,2016-03-17,-1
1691066,2050267,2016-03-17,-1
1691067,2050267,2016-03-17,-1
1691068,2050267,2016-05-26,-1
1691069,2050267,2016-05-26,-1
1691070,2050267,2016-05-26,-1
1691071,2050267,2016-05-26,-1
1691072,2050267,2016-05-26,-1
1691073,2050267,2016-05-26,-1
1691074,2050267,2016-07-28,-1
1691075,2050267,2016-07-28,-1
1691076,2050267,2016-07-28,-1
1691077,2050267,2016-07-28,-1
1691078,2050267,2016-07-28,-1
1691079,2050267,2016-07-28,-1
1691080,2050267,2016-11-21,-1
1691081,2050267,2016-11-21,-1
1691082,2050267,2016-11-21,-1
1691083,2050267,2016-11-21,-1
1691084,2050267,2016-11-21,-1
1691085,2050267,2016-11-21,-1
1691210,2050351,2016-11-29,-1
1691256,2050477,2016-02-09,-1
1691257,2050477,2016-02-25,-1
1691258,2050477,2016-02-25,-1
1691259,2050477,2016-05-03,-1
1691260,2050477,2016-05-12,-1
1691261,2050477,2016-05-12,-1
1691262,2050477,2016-08-05,-1
1691263,2050477,2016-08-11,-1
1691264,2050477,2016-08-11,-1
1691265,2050477,2016-11-10,-1
1691266,2050477,2016-11-10,-1
1691342,2050478,2016-03-02,-1
1691343,2050478,2016-03-02,-1
1691344,2050478,2016-03-02,-1
1691345,2050478,2016-03-02,-1
1691346,2050478,2016-03-02,-1
1691347,2050478,2016-05-05,-1
1691348,2050478,2016-05-05,-1
1691349,2050478,2016-05-05,-1
1691350,2050478,2016-05-05,-1
1691351,2050478,2016-05-05,-1
1691352,2050478,2016-07-28,-1
1691353,2050478,2016-07-28,-1
1691354,2050478,2016-07-28,-1
1691355,2050478,2016-07-28,-1
1691356,2050478,2016-07-28,-1
1691357,2050478,2016-11-01,-1
1691358,2050478,2016-11-01,-1
1691359,2050478,2016-11-01,-1
1691360,2050478,2016-11-01,-1
1691361,2050478,2016-11-01,-1
1691362,2050478,2016-11-01,-1
1691438,2050479,2016-03-15,-1
1691439,2050479,2016-03-15,-1
1691440,2050479,2016-05-10,-1
1691441,2050479,2016-05-10,-1
1691442,2050479,2016-08-10,-1
1691443,2050479,2016-08-10,-1
1691444,2050479,2016-11-10,-1
1691445,2050479,2016-11-10,-1
1691505,2050480,2016-04-12,-1
1691506,2050480,2016-04-12,-1
1691507,2050480,2016-04-12,-1
1691508,2050480,2016-04-12,-1
1691509,2050480,2016-06-08,-1
1691510,2050480,2016-06-08,-1
1691511,2050480,2016-06-08,-1
1691512,2050480,2016-09-07,-1
1691513,2050480,2016-09-07,-1
1691514,2050480,2016-09-07,-1
1691515,2050480,2016-09-07,-1
1691516,2050480,2016-12-08,-1
1691517,2050480,2016-12-08,-1
1691518,2050480,2016-12-08,-1
1691519,2050480,2016-12-08,-1
1691520,2050480,2016-12-08,-1
1691521,2050480,2016-12-08,-1
1691522,2050480,2016-12-08,-1
1691523,2050480,2016-12-08,-1
1691524,2050480,2016-12-08,-1
1691525,2050480,2016-12-08,-1
1691526,2050480,2016-12-08,-1
1691596,2050689,2016-01-11,-1
1691597,2050689,2016-03-30,-1
1691598,2050689,2016-05-11,-1
1691599,2050689,2016-08-10,-1
1691600,2050689,2016-08-10,-1
1691601,2050689,2016-11-14,-1
1691602,2050689,2016-11-14,-1
1691646,2050690,2016-03-17,-1
1691647,2050690,2016-03-17,-1
1691648,2050690,2016-05-12,-1
1691649,2050690,2016-05-12,-1
1691650,2050690,2016-05-12,-1
1691651,2050690,2016-05-24,-1
1691652,2050690,2016-08-08,-1
1691653,2050690,2016-08-08,-1
1691654,2050690,2016-08-08,-1
1691655,2050690,2016-11-10,-1
1691656,2050690,2016-11-10,-1
1691706,2050868,2016-03-14,-1
1691707,2050868,2016-03-14,-1
1691735,2050872,2016-03-10,-1
1691736,2050872,2016-03-10,-1
1691737,2050872,2016-03-10,-1
1691738,2050872,2016-03-10,-1
1691739,2050872,2016-03-10,-1
1691740,2050872,2016-05-05,-1
1691741,2050872,2016-05-05,-1
1691742,2050872,2016-05-05,-1
1691743,2050872,2016-08-08,-1
1691744,2050872,2016-08-08,-1
1691745,2050872,2016-08-08,-1
1691746,2050872,2016-08-08,-1
1691747,2050872,2016-11-03,-1
1691748,2050872,2016-11-03,-1
1691749,2050872,2016-11-03,-1
1691750,2050872,2016-11-03,-1
1691793,2051070,2016-04-14,-1
1691794,2051070,2016-04-14,-1
1691795,2051070,2016-04-14,-1
1691796,2051070,2016-06-28,-1
1691797,2051070,2016-06-28,-1
1691798,2051070,2016-06-29,-1
1691799,2051070,2016-06-29,-1
1691819,2051368,2016-03-10,1
1691820,2051368,2016-03-10,-1
1691821,2051368,2016-03-10,-1
1691822,2051368,2016-03-10,-1
1691823,2051368,2016-03-10,-1
1691824,2051368,2016-05-12,-1
1691825,2051368,2016-05-12,-1
1691826,2051368,2016-05-12,-1
1691827,2051368,2016-07-21,-1
1691828,2051368,2016-08-04,-1
1691829,2051368,2016-08-04,-1
1691830,2051368,2016-08-04,-1
1691831,2051368,2016-08-04,-1
1691832,2051368,2016-11-10,-1
1691833,2051368,2016-11-10,-1
1691834,2051368,2016-11-10,-1
1691835,2051368,2016-11-10,-1
1691959,2052121,2016-01-12,-1
1691960,2052121,2016-02-17,1
1691961,2052121,2016-02-17,-1
1691962,2052121,2016-02-17,-1
1691963,2052121,2016-02-17,-1
1691964,2052121,2016-02-17,-1
1691965,2052121,2016-05-04,-1
1691966,2052121,2016-05-04,-1
1691967,2052121,2016-05-04,-1
1691968,2052121,2016-05-04,1
1691969,2052121,2016-08-03,-1
1691970,2052121,2016-08-03,-1
1691971,2052121,2016-08-03,-1
1691972,2052121,2016-08-03,-1
1691973,2052121,2016-10-04,1
1691974,2052121,2016-11-02,-1
1691975,2052121,2016-11-02,-1
1691976,2052121,2016-11-02,-1
1691977,2052121,2016-11-02,-1
1692064,2052122,2016-03-03,-1
1692065,2052122,2016-03-03,-1
1692066,2052122,2016-03-03,-1
1692067,2052122,2016-05-12,-1
1692068,2052122,2016-05-12,-1
1692069,2052122,2016-05-12,-1
1692070,2052122,2016-08-11,-1
1692071,2052122,2016-08-11,-1
1692072,2052122,2016-08-11,-1
1692073,2052122,2016-08-11,-1
1692074,2052122,2016-11-14,-1
1692075,2052122,2016-11-14,-1
1692076,2052122,2016-11-14,-1
1692077,2052122,2016-11-14,-1
1692171,2052295,2016-02-24,-1
1692172,2052295,2016-02-24,-1
1692173,2052295,2016-05-05,-1
1692174,2052295,2016-07-19,-1
1692175,2052295,2016-11-03,-1
1692176,2052295,2016-11-03,-1
1692200,2052512,2016-03-15,-1
1692201,2052512,2016-03-15,-1
1692202,2052512,2016-03-15,-1
1692203,2052512,2016-03-15,-1
1692204,2052512,2016-03-15,-1
1692205,2052512,2016-05-10,-1
1692206,2052512,2016-05-10,-1
1692207,2052512,2016-05-10,-1
1692208,2052512,2016-08-09,-1
1692209,2052512,2016-08-09,-1
1692210,2052512,2016-08-09,-1
1692211,2052512,2016-08-09,-1
1692212,2052512,2016-08-09,-1
1692213,2052512,2016-08-12,-1
1692214,2052512,2016-11-07,-1
1692215,2052512,2016-11-07,-1
1692216,2052512,2016-11-07,-1
1692217,2052512,2016-11-07,-1
1692244,2052566,2016-02-29,-1
1692245,2052566,2016-02-29,-1
1692246,2052566,2016-02-29,-1
1692247,2052566,2016-02-29,-1
1692248,2052566,2016-05-23,-1
1692249,2052566,2016-05-23,-1
1692250,2052566,2016-05-23,-1
1692251,2052566,2016-08-03,-1
1692252,2052566,2016-08-03,-1
1692253,2052566,2016-08-03,-1
1692254,2052566,2016-11-16,-1
1692255,2052566,2016-11-16,-1
1692256,2052566,2016-11-16,-1
1692335,2052568,2016-01-21,-1
1692336,2052568,2016-01-26,-1
1692337,2052568,2016-01-26,-1
1692338,2052568,2016-01-26,-1
1692339,2052568,2016-01-26,-1
1692340,2052568,2016-04-27,-1
1692341,2052568,2016-04-27,-1
1692342,2052568,2016-04-27,-1
1692343,2052568,2016-07-27,-1
1692344,2052568,2016-07-27,-1
1692345,2052568,2016-07-27,-1
1692346,2052568,2016-10-19,-1
1692347,2052568,2016-10-26,-1
1692348,2052568,2016-10-26,-1
1692349,2052568,2016-10-26,-1
1692443,2055485,2016-10-20,-1
1692466,2056151,2016-04-27,-1
1692467,2056151,2016-04-27,-1
1692468,2056151,2016-05-31,-1
1692469,2056151,2016-08-18,-1
1692470,2056151,2016-11-28,-1
1692514,2057700,2016-03-02,-1
1692515,2057700,2016-03-02,-1
1692516,2057700,2016-03-02,-1
1692517,2057700,2016-05-12,-1
1692518,2057700,2016-05-12,-1
1692519,2057700,2016-05-12,-1
1692520,2057700,2016-07-05,-1
1692521,2057700,2016-08-16,-1
1692522,2057700,2016-08-16,-1
1692523,2057700,2016-08-16,-1
1692524,2057700,2016-11-15,-1
1692525,2057700,2016-11-15,-1
1692526,2057700,2016-11-15,-1
1692567,2057701,2016-02-29,-1
1692568,2057701,2016-02-29,-1
1692569,2057701,2016-02-29,-1
1692570,2057701,2016-02-29,-1
1692571,2057701,2016-05-03,-1
1692572,2057701,2016-05-03,-1
1692573,2057701,2016-05-03,-1
1692574,2057701,2016-05-03,-1
1692575,2057701,2016-08-01,-1
1692576,2057701,2016-08-01,-1
1692577,2057701,2016-08-01,-1
1692578,2057701,2016-08-01,-1
1692579,2057701,2016-08-01,-1
1692580,2057701,2016-08-09,-1
1692581,2057701,2016-08-09,-1
1692592,2058109,2016-02-25,-1
1692593,2058109,2016-02-25,-1
1692594,2058109,2016-02-25,-1
1692595,2058109,2016-02-25,-1
1692596,2058109,2016-05-12,-1
1692597,2058109,2016-05-12,-1
1692598,2058109,2016-05-12,-1
1692599,2058109,2016-05-12,-1
1692600,2058109,2016-07-13,-1
1692601,2058109,2016-07-13,-1
1692602,2058109,2016-08-04,-1
1692603,2058109,2016-08-04,-1
1692604,2058109,2016-08-04,-1
1692605,2058109,2016-08-04,-1
1692606,2058109,2016-08-04,-1
1692607,2058109,2016-08-04,-1
1692608,2058109,2016-11-09,-1
1692609,2058109,2016-11-09,-1
1692610,2058109,2016-11-09,-1
1692611,2058109,2016-11-09,-1
1692612,2058109,2016-11-09,-1
1692757,2058340,2016-03-03,-1
1692758,2058340,2016-03-03,-1
1692759,2058340,2016-03-03,-1
1692760,2058340,2016-03-03,-1
1692761,2058340,2016-05-05,-1
1692762,2058340,2016-05-05,-1
1692763,2058340,2016-05-05,-1
1692764,2058340,2016-08-04,-1
1692765,2058340,2016-08-04,-1
1692766,2058340,2016-08-04,-1
1692767,2058340,2016-11-01,-1
1692768,2058340,2016-11-01,-1
1692769,2058340,2016-11-01,-1
1692857,2058656,2016-02-22,1
1692858,2058656,2016-02-22,1
1692859,2058656,2016-02-22,-1
1692860,2058656,2016-02-22,-1
1692861,2058656,2016-02-22,-1
1692862,2058656,2016-02-22,-1
1692863,2058656,2016-05-04,1
1692864,2058656,2016-05-04,-1
1692865,2058656,2016-05-04,-1
1692866,2058656,2016-05-04,-1
1692867,2058656,2016-05-04,1
1692868,2058656,2016-05-05,1
1692869,2058656,2016-08-02,-1
1692870,2058656,2016-08-02,-1
1692871,2058656,2016-08-02,-1
1692872,2058656,2016-08-02,-1
1692873,2058656,2016-08-02,1
1692874,2058656,2016-08-02,1
1692875,2058656,2016-11-02,-1
1692876,2058656,2016-11-02,-1
1692877,2058656,2016-11-02,-1
1692878,2058656,2016-11-02,-1
1692879,2058656,2016-11-02,1
1692880,2058656,2016-11-02,1
1692881,2058656,2016-11-02,1
1692882,2058656,2016-11-10,1
1692883,2058656,2016-11-10,1
1692884,2058656,2016-11-10,-1
1692985,2059464,2016-01-12,-1
1692986,2059464,2016-03-01,-1
1692987,2059464,2016-03-01,-1
1692988,2059464,2016-05-03,-1
1692989,2059464,2016-05-03,-1
1692990,2059464,2016-07-14,-1
1692991,2059464,2016-08-01,-1
1692992,2059464,2016-08-01,-1
1692993,2059464,2016-11-10,-1
1692994,2059464,2016-11-10,-1
1693173,2059691,2016-03-02,-1
1693174,2059691,2016-03-02,-1
1693175,2059691,2016-04-01,-1
1693176,2059691,2016-05-12,-1
1693177,2059691,2016-05-12,-1
1693178,2059691,2016-08-11,-1
1693179,2059691,2016-08-11,-1
1693180,2059691,2016-11-10,-1
1693181,2059691,2016-11-10,-1
1693243,2059703,2016-02-25,-1
1693244,2059703,2016-02-25,-1
1693245,2059703,2016-02-25,-1
1693246,2059703,2016-02-25,-1
1693247,2059703,2016-02-25,-1
1693248,2059703,2016-02-25,-1
1693249,2059703,2016-02-25,-1
1693250,2059703,2016-02-25,-1
1693251,2059703,2016-05-05,-1
1693252,2059703,2016-05-05,-1
1693253,2059703,2016-05-05,-1
1693254,2059703,2016-05-05,-1
1693255,2059703,2016-05-05,-1
1693256,2059703,2016-05-05,-1
1693257,2059703,2016-05-05,-1
1693258,2059703,2016-08-08,-1
1693259,2059703,2016-08-08,-1
1693260,2059703,2016-08-08,-1
1693261,2059703,2016-08-08,-1
1693262,2059703,2016-08-08,-1
1693263,2059703,2016-08-08,-1
1693264,2059703,2016-08-08,-1
1693265,2059703,2016-08-08,-1
1693266,2059703,2016-09-02,-1
1693267,2059703,2016-11-07,-1
1693268,2059703,2016-11-07,-1
1693269,2059703,2016-11-07,-1
1693270,2059703,2016-11-07,-1
1693271,2059703,2016-11-07,-1
1693272,2059703,2016-11-07,-1
1693273,2059703,2016-11-07,-1
1693274,2059703,2016-11-07,-1
1693470,2059705,2016-02-25,-1
1693471,2059705,2016-02-25,-1
1693472,2059705,2016-02-25,-1
1693473,2059705,2016-02-25,-1
1693474,2059705,2016-02-25,-1
1693475,2059705,2016-05-10,-1
1693476,2059705,2016-05-10,-1
1693477,2059705,2016-05-10,-1
1693478,2059705,2016-05-10,-1
1693479,2059705,2016-06-03,1
1693480,2059705,2016-08-04,-1
1693481,2059705,2016-08-04,-1
1693482,2059705,2016-08-04,-1
1693483,2059705,2016-08-04,-1
1693484,2059705,2016-08-04,-1
1693485,2059705,2016-11-10,-1
1693486,2059705,2016-11-10,-1
1693487,2059705,2016-11-10,-1
1693488,2059705,2016-11-10,-1
1693489,2059705,2016-11-10,-1
1693490,2059705,2016-12-05,1
1693492,2060005,2016-03-30,-1
1693493,2060005,2016-05-31,-1
1693494,2060005,2016-08-31,-1
1693495,2060005,2016-11-28,-1
1693524,2060097,2016-03-03,-1
1693525,2060097,2016-03-03,-1
1693526,2060097,2016-03-03,-1
1693527,2060097,2016-03-03,-1
1693528,2060097,2016-05-17,-1
1693529,2060097,2016-06-06,-1
1693530,2060097,2016-06-06,-1
1693531,2060097,2016-06-06,-1
1693532,2060097,2016-09-08,-1
1693533,2060097,2016-09-08,-1
1693534,2060097,2016-09-08,-1
1693535,2060097,2016-12-08,-1
1693536,2060097,2016-12-08,-1
1693537,2060097,2016-12-08,-1
1693538,2060097,2016-12-08,-1
1693552,2060098,2016-02-22,-1
1693553,2060098,2016-02-22,-1
1693554,2060098,2016-05-09,-1
1693555,2060098,2016-05-09,-1
1693556,2060098,2016-08-08,-1
1693557,2060098,2016-08-08,-1
1693558,2060098,2016-11-07,-1
1693559,2060098,2016-11-07,-1
1693600,2060099,2016-02-10,-1
1693601,2060099,2016-02-10,-1
1693602,2060099,2016-05-02,-1
1693603,2060099,2016-05-02,-1
1693604,2060099,2016-07-20,-1
1693605,2060099,2016-08-01,-1
1693606,2060099,2016-08-01,-1
1693607,2060099,2016-08-01,-1
1693608,2060099,2016-10-20,-1
1693609,2060099,2016-10-31,-1
1693610,2060099,2016-10-31,-1
1693665,2060727,2016-02-11,-1
1693666,2060727,2016-02-11,-1
1693667,2060727,2016-02-11,-1
1693668,2060727,2016-05-12,-1
1693669,2060727,2016-05-12,-1
1693670,2060727,2016-08-08,-1
1693671,2060727,2016-08-08,-1
1693672,2060727,2016-10-24,-1
1693673,2060727,2016-11-03,-1
1693674,2060727,2016-11-03,-1
1693735,2060728,2016-02-25,-1
1693736,2060728,2016-02-25,-1
1693737,2060728,2016-02-25,-1
1693738,2060728,2016-02-25,-1
1693739,2060728,2016-04-19,-1
1693740,2060728,2016-05-10,-1
1693741,2060728,2016-05-10,-1
1693742,2060728,2016-05-10,-1
1693743,2060728,2016-08-15,-1
1693744,2060728,2016-08-15,-1
1693745,2060728,2016-08-15,-1
1693746,2060728,2016-08-15,-1
1693747,2060728,2016-11-14,-1
1693748,2060728,2016-11-14,-1
1693749,2060728,2016-11-14,-1
1693750,2060728,2016-11-14,-1
1693751,2060728,2016-11-14,-1
1693841,2063490,2016-01-08,-1
1693842,2063490,2016-03-03,-1
1693843,2063490,2016-03-03,-1
1693844,2063490,2016-05-02,-1
1693845,2063490,2016-05-04,-1
1693846,2063490,2016-05-04,-1
1693847,2063490,2016-05-04,-1
1693848,2063490,2016-08-03,-1
1693849,2063490,2016-08-03,-1
1693850,2063490,2016-08-03,-1
1693851,2063490,2016-09-27,-1
1693852,2063490,2016-09-27,-1
1693853,2063490,2016-09-27,-1
1693865,2064458,2016-02-09,-1
1693866,2064458,2016-02-10,-1
1693867,2064458,2016-02-10,-1
1693868,2064458,2016-02-10,-1
1693869,2064458,2016-04-27,-1
1693870,2064458,2016-04-27,-1
1693871,2064458,2016-07-27,-1
1693872,2064458,2016-07-27,-1
1693873,2064458,2016-07-27,-1
1693874,2064458,2016-10-26,-1
1693875,2064458,2016-10-26,-1
1693876,2064458,2016-10-26,-1
1693954,2064462,2016-02-26,-1
1693955,2064462,2016-02-26,-1
1693956,2064462,2016-02-26,-1
1693957,2064462,2016-02-26,-1
